Signature;Title_Name;Date of origin;Language;Number of Scans;URL_Dataset;URL_Image;Sender;Recipient
SLA-RMR-Ms_B_44/40;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 19250814;Deutsch;;https://www.helveticarchives.ch/detail.aspx?ID=1010793;https://www.helveticarchives.ch/bild.aspx?VEID=1010793&DEID=10&SQNZNR=1;Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_44/41;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 19250814;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1010794;"https://www.helveticarchives.ch/bild.aspx?VEID=1010794&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010794&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010794&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010794&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010794&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_44/42;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 19250915;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1010796;"https://www.helveticarchives.ch/bild.aspx?VEID=1010796&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010796&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010796&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010796&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_44/43;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 19250917;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1010797;"https://www.helveticarchives.ch/bild.aspx?VEID=1010797&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010797&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010797&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010797&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_44/44;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 19250921;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1010798;"https://www.helveticarchives.ch/bild.aspx?VEID=1010798&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010798&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010798&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010798&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_44/45;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 19250926;Deutsch;3;https://www.helveticarchives.ch/detail.aspx?ID=1010799;"https://www.helveticarchives.ch/bild.aspx?VEID=1010799&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010799&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010799&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_44/46;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 19251205;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1010800;"https://www.helveticarchives.ch/bild.aspx?VEID=1010800&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010800&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010800&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010800&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010800&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_44/47;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 1926;Deutsch;3;https://www.helveticarchives.ch/detail.aspx?ID=1010801;"https://www.helveticarchives.ch/bild.aspx?VEID=1010801&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010801&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010801&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_44/48;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 19260407;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1010802;"https://www.helveticarchives.ch/bild.aspx?VEID=1010802&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010802&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010802&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010802&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_44/49;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 19260710;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1010803;"https://www.helveticarchives.ch/bild.aspx?VEID=1010803&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010803&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010803&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010803&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010803&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_44/50;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 19261107;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1010804;"https://www.helveticarchives.ch/bild.aspx?VEID=1010804&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010804&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010804&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010804&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_44/51;"Rilke, Rainer Maria an Baumgartner, Frieda; Korrespondenz";exakt: 19261117;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1010806;"https://www.helveticarchives.ch/bild.aspx?VEID=1010806&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010806&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010806&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010806&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010806&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1010806&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1010806&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1010806&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1010806&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1010806&DEID=10&SQNZNR=10";Rilke, Rainer Maria;Baumgartner, Frieda
SLA-RMR-Ms_B_45/1;"Rilke, Rainer Maria an Baumgartner, Rosa; Korrespondenz";exakt: 19211023;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1010808;"https://www.helveticarchives.ch/bild.aspx?VEID=1010808&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010808&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010808&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010808&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010808&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1010808&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1010808&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Baumgartner, Rosa
SLA-RMR-Ms_B_45/2;"Rilke, Rainer Maria an Baumgartner, Rosa; Korrespondenz";exakt: 19220404;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1010809;"https://www.helveticarchives.ch/bild.aspx?VEID=1010809&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010809&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010809&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010809&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010809&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1010809&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1010809&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Baumgartner, Rosa
SLA-RMR-Ms_B_45/3;"Rilke, Rainer Maria an Baumgartner, Rosa; Korrespondenz";exakt: 19220519;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1010810;"https://www.helveticarchives.ch/bild.aspx?VEID=1010810&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010810&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010810&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010810&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Baumgartner, Rosa
SLA-RMR-Ms_B_45/4;"Rilke, Rainer Maria an Baumgartner, Rosa; Korrespondenz";exakt: 19221117;Deutsch;2;https://www.helveticarchives.ch/detail.aspx?ID=1010811;"https://www.helveticarchives.ch/bild.aspx?VEID=1010811&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010811&DEID=10&SQNZNR=2";Rilke, Rainer Maria;Baumgartner, Rosa
SLA-RMR-Ms_B_45/5;"Rilke, Rainer Maria an Baumgartner, Rosa; Korrespondenz";exakt: 19230117;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1010812;"https://www.helveticarchives.ch/bild.aspx?VEID=1010812&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010812&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010812&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010812&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Baumgartner, Rosa
SLA-RMR-Ms_B_45/6;"Rilke, Rainer Maria an Baumgartner, Rosa; Korrespondenz";exakt: 19231223;Deutsch;2;https://www.helveticarchives.ch/detail.aspx?ID=1010814;"https://www.helveticarchives.ch/bild.aspx?VEID=1010814&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010814&DEID=10&SQNZNR=2";Rilke, Rainer Maria;Baumgartner, Rosa
SLA-RMR-Ms_B_45/7;"Rilke, Rainer Maria an Baumgartner, Rosa; Korrespondenz";exakt: 19240125;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1010815;"https://www.helveticarchives.ch/bild.aspx?VEID=1010815&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010815&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010815&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010815&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010815&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1010815&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Baumgartner, Rosa
SLA-RMR-Ms_B_45/8;"Rilke, Rainer Maria an Baumgartner, Rosa; Korrespondenz";exakt: 19240422;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1010816;"https://www.helveticarchives.ch/bild.aspx?VEID=1010816&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010816&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010816&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010816&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010816&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Baumgartner, Rosa
SLA-RMR-Ms_B_16/1;"Rilke, Rainer Maria an Bay, Margrit; Korrespondenz";exakt: 19211128;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1010452;"https://www.helveticarchives.ch/bild.aspx?VEID=1010452&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010452&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010452&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010452&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010452&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Bay, Margrit
SLA-RMR-Ms_B_16/2;"Rilke, Rainer Maria an Bay, Margrit; Korrespondenz";exakt: 19211230;Deutsch;10;https://www.helveticarchives.ch/detail.aspx?ID=1010454;"https://www.helveticarchives.ch/bild.aspx?VEID=1010454&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010454&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010454&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010454&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010454&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1010454&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1010454&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1010454&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1010454&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1010454&DEID=10&SQNZNR=10";Rilke, Rainer Maria;Bay, Margrit
SLA-RMR-Ms_B_35;"Rilke, Rainer Maria an Blanchisserie Idéale (Lausanne); Korrespondenz";exakt: 19251019;Französisch;3;https://www.helveticarchives.ch/detail.aspx?ID=213097;"https://www.helveticarchives.ch/bild.aspx?VEID=213097&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=213097&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=213097&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Blanchisserie Idéale (Lausanne)
SLA-RMR-Ms_B_58/1;"Rilke, Rainer Maria an Born (Fräulein); Korrespondenz";exakt: 19220927;Deutsch;3;https://www.helveticarchives.ch/detail.aspx?ID=1011904;"https://www.helveticarchives.ch/bild.aspx?VEID=1011904&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1011904&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1011904&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Born (Fräulein)
SLA-RMR-Ms_B_58/2;"Rilke, Rainer Maria an Born (Fräulein); Korrespondenz";exakt: 19220927;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1011906;"https://www.helveticarchives.ch/bild.aspx?VEID=1011906&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1011906&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1011906&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1011906&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1011906&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Born (Fräulein)
SLA-RMR-Ms_B_58/3;"Rilke, Rainer Maria an Born (Fräulein); Korrespondenz";exakt: 19221030;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1011907;"https://www.helveticarchives.ch/bild.aspx?VEID=1011907&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1011907&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1011907&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1011907&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Born (Fräulein)
SLA-RMR-Ms_B_11/1;"Rilke, Rainer Maria an Buchli, Hanns; Korrespondenz";exakt: 19200323;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1010360;"https://www.helveticarchives.ch/bild.aspx?VEID=1010360&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010360&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010360&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010360&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010360&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Buchli, Hanns
SLA-RMR-Ms_B_11/2;"Rilke, Rainer Maria an Buchli, Hanns; Korrespondenz";exakt: 19200407;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1010363;"https://www.helveticarchives.ch/bild.aspx?VEID=1010363&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010363&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010363&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010363&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010363&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Buchli, Hanns
SLA-RMR-Ms_B_11/3;"Rilke, Rainer Maria an Buchli, Hanns; Korrespondenz";exakt: 19200425;Deutsch;9;https://www.helveticarchives.ch/detail.aspx?ID=1010379;"https://www.helveticarchives.ch/bild.aspx?VEID=1010379&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010379&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010379&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010379&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010379&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1010379&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1010379&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1010379&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1010379&DEID=10&SQNZNR=9";Rilke, Rainer Maria;Buchli, Hanns
SLA-RMR-Ms_B_11/4;"Rilke, Rainer Maria an Buchli, Hanns; Korrespondenz";exakt: 19200426;Deutsch;8;https://www.helveticarchives.ch/detail.aspx?ID=1010380;"https://www.helveticarchives.ch/bild.aspx?VEID=1010380&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010380&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010380&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010380&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010380&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1010380&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1010380&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1010380&DEID=10&SQNZNR=8";Rilke, Rainer Maria;Buchli, Hanns
SLA-RMR-Ms_B_11/5;"Rilke, Rainer Maria an Buchli, Hanns; Korrespondenz";exakt: 19200505;Deutsch;8;https://www.helveticarchives.ch/detail.aspx?ID=1010383;"https://www.helveticarchives.ch/bild.aspx?VEID=1010383&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010383&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010383&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010383&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1010383&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1010383&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1010383&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1010383&DEID=10&SQNZNR=8";Rilke, Rainer Maria;Buchli, Hanns
SLA-RMR-Ms_B_11/6;"Rilke, Rainer Maria an Buchli, Hanns; Korrespondenz";exakt: 19200513;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1010384;"https://www.helveticarchives.ch/bild.aspx?VEID=1010384&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010384&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010384&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010384&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Buchli, Hanns
SLA-RMR-Ms_B_11/7;"Gesuch an das Kontroll-Bureau der Fremden-Polizei in Liestal; Korrespondenz";exakt: 19200517;Deutsch;2;https://www.helveticarchives.ch/detail.aspx?ID=213130;"https://www.helveticarchives.ch/bild.aspx?VEID=213130&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=213130&DEID=10&SQNZNR=2";Rilke, Rainer Maria;Kontroll-Bureau der Fremden-Polizei in Liestal
SLA-RMR-Ms_B_11/8;"Rilke, Rainer Maria an Buchli, Hanns; Korrespondenz";exakt: 19200424;Deutsch;;https://www.helveticarchives.ch/detail.aspx?ID=1010386;https://www.helveticarchives.ch/bild.aspx?VEID=1010386&DEID=10&SQNZNR=1;Rilke, Rainer Maria;Buchli, Hanns
SLA-RMR-Ms_B_11/9;"Rilke, Rainer Maria an Buchli, Hanns; Korrespondenz";exakt: 19200501;Deutsch;;https://www.helveticarchives.ch/detail.aspx?ID=1010389;https://www.helveticarchives.ch/bild.aspx?VEID=1010389&DEID=10&SQNZNR=1;Rilke, Rainer Maria;Buchli, Hanns
SLA-RMR-Ms_B_39;"Rilke, Rainer Maria an Bühler, Margrit; Korrespondenz";exakt: 1923;Deutsch;2;https://www.helveticarchives.ch/detail.aspx?ID=213102;"https://www.helveticarchives.ch/bild.aspx?VEID=213102&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=213102&DEID=10&SQNZNR=2";Rilke, Rainer Maria;Bühler, Margrit
SLA-RMR-Ms_B_54/1;"Rilke, Rainer Maria an Bürer, Alice; Korrespondenz";exakt: 19260909;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1099245;"https://www.helveticarchives.ch/bild.aspx?VEID=1099245&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1099245&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1099245&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1099245&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1099245&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Bürer, Alice
SLA-RMR-Ms_B_54/2;"Rilke, Rainer Maria an Bürer, Alice; Korrespondenz";exakt: 19260828;Deutsch;3;https://www.helveticarchives.ch/detail.aspx?ID=1099246;"https://www.helveticarchives.ch/bild.aspx?VEID=1099246&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1099246&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1099246&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Bürer, Alice
SLA-RMR-Ms_B_42/1;"Rilke, Rainer Maria an Cassani, Albertine (Puta); Korrespondenz";exakt: 19190613;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1008872;"https://www.helveticarchives.ch/bild.aspx?VEID=1008872&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008872&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008872&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008872&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Cassani, Albertine (Puta)
SLA-RMR-Ms_B_42/2;"Rilke, Rainer Maria an Cassani, Albertine (Puta); Korrespondenz";exakt: 19190618;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1008873;"https://www.helveticarchives.ch/bild.aspx?VEID=1008873&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008873&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008873&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008873&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008873&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Cassani, Albertine (Puta)
SLA-RMR-Ms_B_42/3;"Rilke, Rainer Maria an Cassani, Albertine (Puta); Korrespondenz";exakt: 19190703;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1008874;"https://www.helveticarchives.ch/bild.aspx?VEID=1008874&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008874&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008874&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008874&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008874&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008874&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Cassani, Albertine (Puta)
SLA-RMR-Ms_B_42/4;"Rilke, Rainer Maria an Cassani, Albertine (Puta); Korrespondenz";exakt: 19190727;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1008875;"https://www.helveticarchives.ch/bild.aspx?VEID=1008875&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008875&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008875&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008875&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008875&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Cassani, Albertine (Puta)
SLA-RMR-Ms_B_42/5;"Rilke, Rainer Maria an Cassani, Albertine (Puta); Korrespondenz";exakt: 19191105;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1008876;"https://www.helveticarchives.ch/bild.aspx?VEID=1008876&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008876&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008876&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008876&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Cassani, Albertine (Puta)
